page,clicks,impressions,ctr,position
https://www.kotacom.id/online-jasa-install-software-sketchup-surabaya-sidoarjo,7,190,0.03684210526315789,17.78421052631579
https://www.kotacom.id/product/pc-rakitan-gaming-amd-am4-ryzen-7-2700-ssd-120gb-8gb-500gb,7,655,0.010687022900763359,18.644274809160304
https://www.kotacom.id/rakit-pc-surabaya-pc-rakitan-surabaya,7,467,0.014989293361884369,17.955032119914346
https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-lumajang,7,77,0.09090909090909091,7.259740259740259
https://www.kotacom.id/it-services/jasa-install-ulang-windows-surabaya,6,351,0.017094017094017096,14.23076923076923
https://www.kotacom.id/jasa-cetak-buku-manado,6,221,0.027149321266968326,9.692307692307692
https://www.kotacom.id/jasa-cetak-buku-sekolah,6,529,0.011342155009451797,29.97353497164461
https://www.kotacom.id/jual-software-ipos-kasir-surabaya,6,319,0.018808777429467086,15.799373040752352
https://www.kotacom.id/no-1-jual-game-pc-bogor,6,281,0.021352313167259787,10.90391459074733
https://www.kotacom.id/no-1-jual-game-pc-karawang,6,113,0.05309734513274336,24.061946902654867
https://www.kotacom.id/no-1-jual-game-pc-kudus,6,395,0.015189873417721518,9.582278481012658
https://www.kotacom.id/no-1-jual-game-pc-subang,6,79,0.0759493670886076,7.037974683544304
https://www.kotacom.id/product/pc-rakitan-core-i3-4160-gen-4-4gb-500gb-rakit-pc-surabaya,6,280,0.02142857142857143,15.82857142857143
https://www.kotacom.id/rekomendasi-jual-game-pc-madiun,6,155,0.03870967741935484,15.638709677419355
https://www.kotacom.id/rekomendasi-jual-game-pc-magelang,6,200,0.03,11.62
https://www.kotacom.id/rekomendasi-jual-game-pc-purworejo,6,46,0.13043478260869565,8.08695652173913
https://www.kotacom.id/service/jasa-pembuatan-software-surabaya,6,2175,0.002758620689655172,41.73241379310345
https://www.kotacom.id/terbaik-jual-game-pc-garut,6,61,0.09836065573770492,9.262295081967213
https://www.kotacom.id/terbaik-jual-game-pc-sukabumi,6,81,0.07407407407407407,11.160493827160494
https://www.kotacom.id/jasa-cetak-buku-jayapura,5,135,0.037037037037037035,9.451851851851853
